soft_combat,soft_collect,soft_explore,delta_combat,delta_collect,delta_explore,anfis_teacher_output
0.3592414379971007,0.3747971458476746,0.2659614161552248,0.1808416513772553,0.0408009460004971,-0.2216425973777524,0.9495991926107032
0.1876984306405922,0.5137927110910036,0.2985088582684041,-0.1715430073565084,0.1389955652433289,0.0325474421131792,0.8761938482684363
0.6971226940783346,0.1745976354508321,0.1282796704708332,0.5094242634377424,-0.3391950756401714,-0.1702291877975708,1.0139616165545484
0.1782793432253854,0.5882315583664711,0.2334890984081434,0.0,0.0,0.0,0.9051265007767711
0.1844571534551005,0.6105308381508165,0.2050120083940828,0.006177810229715,0.0222992797843454,-0.0284770900140605,0.9085784519215419
0.3638039686288344,0.4765268051663215,0.159669226204844,0.1793468151737339,-0.1340040329844949,-0.0453427821892388,0.9439312433445302
0.3594870717239133,0.486754441197529,0.1537584870785577,-0.004316896904921,0.0102276360312074,-0.0059107391262863,0.914414730677176
0.1392944821780784,0.7668414905024643,0.0938640273194571,-0.2201925895458349,0.2800870493049353,-0.0598944597591005,0.8777216930236191
0.3478567365391847,0.4968186032867769,0.1553246601740383,0.2085622543611062,-0.2700228872156874,0.0614606328545811,0.9424658361677831
0.187322539592251,0.6941099267942034,0.1185675336135454,-0.1605341969469336,0.1972913235074264,-0.0367571265604928,0.8866936023612683
0.0768403955557136,0.8662919774515977,0.0568676269926887,-0.1104821440365374,0.1721820506573943,-0.0616999066208567,0.8928802607380102
0.1774935098805239,0.608093305024496,0.21441318509498,0.1006531143248102,-0.2581986724271017,0.1575455581022912,0.9128880340859784
0.7004106992516868,0.1884202022898951,0.111169098458418,0.5229171893711628,-0.4196731027346008,-0.1032440866365619,1.0132811377538176
0.1597781878565584,0.2712234879280935,0.5689983242153482,-0.5406325113951284,0.0828032856381983,0.4578292257569302,0.7903348397906861
0.5513124454312985,0.2932703182833122,0.1554172362853892,0.3915342575747401,0.0220468303552187,-0.4135810879299589,1.0017991737613992
0.4996129689431226,0.3543008529012795,0.1460861781555977,-0.0516994764881759,0.0610305346179673,-0.0093310581297914,0.9133135648463201
0.6605419616330267,0.2192574550682352,0.120200583298738,0.160928992689904,-0.1350433978330443,-0.0258855948568596,0.9532492896126873
0.1866232240757444,0.520864212109773,0.2925125638144825,-0.4739187375572822,0.3016067570415377,0.1723119805157444,0.8239861423892155
0.364946043946243,0.4736454663983448,0.1614084896554121,0.1783228198704985,-0.0472187457114281,-0.1311040741590703,0.9480592137567156
0.1725405464722916,0.6165134726849237,0.2109459808427847,-0.1924054974739514,0.1428680062865789,0.0495374911873725,0.8742355432531467
0.4529400717578756,0.3910191876888101,0.1560407405533142,0.280399525285584,-0.2254942849961136,-0.0549052402894705,0.9632415714610267
0.7205491813658174,0.1817761020946721,0.0976747165395105,0.2676091096079417,-0.209243085594138,-0.0583660240138036,0.973951393400329
0.1776136825142321,0.6087249587075052,0.2136613587782625,-0.5429354988515852,0.4269488566128331,0.115986642238752,0.6
0.1522041747591495,0.7469514522714314,0.1008443729694191,-0.0254095077550826,0.1382264935639262,-0.1128169858088434,0.9098922589284633
0.1611631432740915,0.7352133191277977,0.1036235375981106,0.008958968514942,-0.0117381331436337,0.0027791646286915,0.909542706648827
0.3336167156727144,0.5166646535846962,0.1497186307425894,0.1724535723986228,-0.2185486655431016,0.0460950931444787,0.9374163909072005
0.178553743372083,0.6111700907034855,0.2102761659244314,-0.1550629723006314,0.0945054371187893,0.060557535181842,0.8795465421529635
0.3373235967127003,0.5132931477457848,0.1493832555415148,0.1587698533406173,-0.0978769429577006,-0.0608929103829166,0.9408715697225011
0.6395082886871956,0.205764855605219,0.1547268557075854,0.3021846919744952,-0.3075282921405657,0.0053436001660705,0.970999049664131
