k,features,feature_set,normalization,outlier_pct,silhouette,db_index,ch_score,mean_entropy,valid
4,10,"['enemiesHit', 'damageDone', 'timeInCombat', 'kills', 'itemsCollected', 'pickupAttempts', 'timeNearInteractables', 'distanceTraveled', 'timeSprinting', 'timeOutOfCombat']",minmax_log_sparse,98,0.29952262840727223,1.295929057591643,1699.2985127412546,1.816769023215623,True
4,10,"['enemiesHit', 'damageDone', 'timeInCombat', 'kills', 'itemsCollected', 'pickupAttempts', 'timeNearInteractables', 'distanceTraveled', 'timeSprinting', 'timeOutOfCombat']",robust,95,0.29858167594381446,1.171528132585248,1437.1236890351406,1.8452411875156947,True
4,10,"['enemiesHit', 'damageDone', 'timeInCombat', 'kills', 'itemsCollected', 'pickupAttempts', 'timeNearInteractables', 'distanceTraveled', 'timeSprinting', 'timeOutOfCombat']",minmax_uniform,95,0.29858167594381446,1.171528132585248,1437.1236890351402,1.8452411875156947,True
5,9,"['enemiesHit', 'damageDone', 'kills', 'itemsCollected', 'pickupAttempts', 'timeNearInteractables', 'distanceTraveled', 'timeSprinting', 'timeOutOfCombat']",robust,100,0.29774940558381285,1.1715474993493857,1485.623861444432,2.134743858165613,True
5,9,"['enemiesHit', 'damageDone', 'kills', 'itemsCollected', 'pickupAttempts', 'timeNearInteractables', 'distanceTraveled', 'timeSprinting', 'timeOutOfCombat']",minmax_uniform,100,0.29774940558377966,1.1715474993493857,1485.623861444432,2.134743858165613,True
4,10,"['enemiesHit', 'damageDone', 'timeInCombat', 'kills', 'itemsCollected', 'pickupAttempts', 'timeNearInteractables', 'distanceTraveled', 'timeSprinting', 'timeOutOfCombat']",minmax_log_sparse,100,0.2969639233437324,1.275592715733371,1589.5736822648773,1.8408318521659126,True
4,9,"['enemiesHit', 'damageDone', 'kills', 'itemsCollected', 'pickupAttempts', 'timeNearInteractables', 'distanceTraveled', 'timeSprinting', 'timeOutOfCombat']",robust,100,0.2949503412826727,1.1287710630960928,1607.372207561333,1.8302710080701208,True
4,9,"['enemiesHit', 'damageDone', 'kills', 'itemsCollected', 'pickupAttempts', 'timeNearInteractables', 'distanceTraveled', 'timeSprinting', 'timeOutOfCombat']",minmax_uniform,100,0.2949503412826407,1.1287710630960928,1607.372207561333,1.8302710080701208,True
5,10,"['enemiesHit', 'damageDone', 'timeInCombat', 'kills', 'itemsCollected', 'pickupAttempts', 'timeNearInteractables', 'distanceTraveled', 'timeSprinting', 'timeOutOfCombat']",robust,100,0.2926190043355313,1.1445784399640728,1718.0801633215806,2.102723382933614,True
5,10,"['enemiesHit', 'damageDone', 'timeInCombat', 'kills', 'itemsCollected', 'pickupAttempts', 'timeNearInteractables', 'distanceTraveled', 'timeSprinting', 'timeOutOfCombat']",minmax_uniform,100,0.29261900433549687,1.1445784399640742,1718.0801633215801,2.1027233829336143,True
4,9,"['enemiesHit', 'damageDone', 'kills', 'itemsCollected', 'pickupAttempts', 'timeNearInteractables', 'distanceTraveled', 'timeSprinting', 'timeOutOfCombat']",robust,95,0.2926100485817449,1.187384874694721,1330.0707772158255,1.85450047299969,True
4,9,"['enemiesHit', 'damageDone', 'kills', 'itemsCollected', 'pickupAttempts', 'timeNearInteractables', 'distanceTraveled', 'timeSprinting', 'timeOutOfCombat']",minmax_uniform,95,0.2926100485817449,1.1873848746947209,1330.0707772158257,1.85450047299969,True
5,9,"['enemiesHit', 'damageDone', 'kills', 'itemsCollected', 'pickupAttempts', 'timeNearInteractables', 'distanceTraveled', 'timeSprinting', 'timeOutOfCombat']",minmax_uniform,95,0.2848009332074299,1.2640698342414538,1190.163699986977,2.168217356131429,True
