session_id,injection_point,condition,window_index,target_multiplier,multiplier_clamped,delta_combat,delta_collect,delta_explore,soft_combat,soft_collect,soft_explore,profile
ip5-s3,5,injected,10,0.9980564235402858,false,-0.039219009014467066,0.04131336888093606,-0.0020943598664689145,0.5061345597877891,0.34996997879439523,0.1438954614178157,stationary
ip5-s3,5,injected,11,0.9812330756034815,false,0.08414354333225127,-0.05349220115618969,-0.030651342176061566,0.8781240585957165,0.07526478088491213,0.0466111605193713,stationary
ip5-s3,5,injected,12,0.9851516049537805,false,0.03480863972204995,-0.02297242478012365,-0.011836214941926299,0.7978179232272968,0.12350516764894257,0.0786769091237606,stationary
ip5-s3,5,injected,13,0.9717947768611814,false,0.02713704116591298,-0.016420315104072353,-0.010716726061840584,0.8070545677622234,0.1223731084556566,0.07057232378211999,stationary
ip5-s3,5,injected,14,0.975012626591188,false,0.010367256645710032,-0.007103495224464823,-0.0032637614212452093,0.7782923271941267,0.1370088596169427,0.08469881318893067,stationary
ip5-s3,5,injected,15,0.9726651381077154,false,0.006853386077153134,-0.004678886857169329,-0.002174499219983847,0.7769466819446471,0.13798739228346285,0.08506592577188997,stationary
ip5-s3,5,injected,16,0.9709285979710109,false,0.0024186685704968847,-0.0007729741403832147,-0.0016456944301136422,0.7690176763329459,0.1463282144822472,0.08465410918480683,stationary
ip5-s3,5,injected,17,0.9736717094885186,false,-0.0002727229122431174,-0.00013318448822247086,0.0004059074004655189,0.7624650399609765,0.1476878725157331,0.08984708752329039,stationary
ip5-s3,5,injected,18,0.9706387278013391,false,0.0033667918331607982,-0.0023141591744297862,-0.0010526326587310814,0.7743240328667466,0.1402847724068196,0.08539119472643392,stationary
ip5-s3,5,injected,19,0.9763978296067224,false,-0.004188244434816357,0.0020465008427074938,0.002141743592108933,0.7525073704733165,0.1525061466228474,0.0949864829038362,stationary
ip5-s4,5,control,0,1.0855978698492912,false,0.11256827752432391,-0.04399522328798622,-0.06857305423633775,0.7085609250810798,0.18668258904004592,0.10475648587887422,stationary
ip5-s4,5,control,1,1.0556094000370932,false,0.06293163684390857,-0.01807286643396616,-0.04485877040994232,0.6556737336706857,0.22909522193212647,0.11523104439718784,stationary
