session_id,injection_point,condition,window_index,target_multiplier,multiplier_clamped,delta_combat,delta_collect,delta_explore,soft_combat,soft_collect,soft_explore
ip5-s3,5,injected,6,1.0548953130948417,false,0.07259701001914287,-0.025210981979678415,-0.04738602803946443,0.712637770755879,0.1882977329799781,0.09906449626414306
ip5-s3,5,injected,7,0.9941570351228688,false,-0.042426508310396294,0.04477916967888795,-0.002352661368491632,0.40182305300989124,0.39638725652885415,0.2017896904612546
ip5-s3,5,injected,8,1.015757217820127,false,0.10117742565520216,-0.056856221916206484,-0.044321203738995674,0.8380763245848234,0.1023817875574273,0.05954188785774941
ip5-s3,5,injected,9,1.0243006933845777,false,0.0401880819211865,-0.022840485962985796,-0.017347595958200734,0.7359559377933066,0.1589113521519565,0.10513271005473687
ip5-s3,5,injected,10,0.9468387542760568,false,-0.11495954362338945,0.10774242080953703,0.007217122813852339,0.25898526789924003,0.5713472220973802,0.16966751000337973
ip5-s3,5,injected,11,1.0112890209308258,false,-0.03751833358865786,0.00831981028965001,0.02919852329900785,0.4021630910582892,0.34768094117396037,0.2501559677677505
ip5-s3,5,injected,12,1.0619341896596677,false,0.04541397603227093,-0.0323676493874005,-0.013046326644870376,0.6410857895393938,0.22037588587344212,0.1385383245871642
ip5-s3,5,injected,13,0.9680926753076153,false,-0.07149942969358447,0.03776112252862157,0.0337383071649629,0.2967884131521468,0.4217708095394485,0.2814407773084047
ip5-s3,5,injected,14,1.0639531399083402,false,0.045231695304329134,-0.027927623340317564,-0.017304071964011597,0.6143927334516077,0.24056944583827303,0.14503782071011934
ip5-s3,5,injected,15,1.0534507454526003,false,0.02996562524020996,-0.01817811738822034,-0.01178750785198962,0.6087375285422062,0.2451401756716129,0.146122295786181
ip5-s3,5,injected,16,1.006757595232705,false,-0.034036522934693836,0.024488436383780288,0.009548086550913576,0.42536265986606997,0.3691839041900613,0.20545343594386872
ip5-s3,5,injected,17,1.0321601267913634,false,0.0016975458787451547,0.0017398694096900091,-0.0034374152884351916,0.5104396996428396,0.3178437839935406,0.17171651636361973
ip5-s3,5,injected,18,1.013915174799108,false,-0.022490759201716948,0.010698919290941467,0.011791839910775453,0.4315095619200445,0.34944715300740203,0.21904328507255336
ip5-s3,5,injected,19,1.010643055606375,false,-0.018390429822536802,0.010359763344014838,0.008030666478521964,0.4226865673155947,0.3590155524752549,0.21829788020915042
ip5-s4,5,control,0,1.0855978698492912,false,0.11256827752432391,-0.04399522328798622,-0.06857305423633775,0.7085609250810798,0.18668258904004592,0.10475648587887422
ip5-s4,5,control,1,1.054709968690826,false,0.06163088193712318,-0.016900252288041095,-0.044730629649082115,0.6513378839814012,0.23300393575187683,0.1156581802667219
ip5-s4,5,control,2,1.0346932677698406,false,0.08114295624509293,-0.041058510249940366,-0.040084445995152596,0.778009013611757,0.1355761569241715,0.08641482946407154
ip5-s4,5,control,3,1.0029098089937696,false,0.06585882201179527,-0.03258747498594319,-0.03327134702585213,0.8082048557458579,0.12275443088755504,0.06904071336658714
ip5-s4,5,control,4,0.9508006865963892,false,-0.10278061264944716,0.10251086180670427,0.0002697508427429163,0.31193222888684485,0.5404947452104367,0.14757302590271848
ip5-s4,5,control,5,1.0284929251654487,false,-0.004943308394788626,0.004194544861014782,0.0007487635337738718,0.5352759637529259,0.3152845505315095,0.14943948571556456
ip5-s4,5,control,6,0.9982825615819961,false,0.09209374240126944,-0.06439783842473715,-0.027695903976532293,0.8537894913449977,0.09083781777335105,0.05537269088165123
ip5-s4,5,control,7,1.0207239880030696,false,0.0058798465539284805,-0.0049248834079756165,-0.0009549631459528918,0.6585035809217974,0.22468316273781896,0.11681325634038363
ip5-s4,5,control,8,1.0149739417520969,false,-0.03150037724650345,0.02022925777061768,0.011271119475885744,0.5397826814742861,0.30360541659182105,0.15661190193389282
ip5-s4,5,control,9,0.9764694126971531,false,0.08034985037585118,-0.05527811576514094,-0.02507173461071026,0.8811163963022982,0.07214342924324334,0.04674017445445854
